stop_id,stop_name,stop_lat,stop_lon,zone_id
1531,"FERNANDO O GUIMARÃES I",41.560417,-8.406228,1
1532,"VALAS (SALGUEIRA)",41.496380,-8.405531,2
1534,"QUINTÃES III",41.499908,-8.395848,2
1535,"NOVA PORTELA II (CRUZAMENTO)",41.501469,-8.392430,2
1536,"SEQUEIRA IV (PARQUES)",41.531270,-8.477270,2
1537,"SEQUEIRA IV (PARQUES)",41.531319,-8.476425,2
1538,"SERRA I",41.524737,-8.505659,2
1539,"SERRA I",41.524666,-8.505618,2
1540,"S LOURENÇO I",41.519365,-8.449876,2
1541,"S LOURENÇO I",41.519264,-8.449678,2
1543,"17 DE DEZEMBRO (CELEIRÓS)",41.514587,-8.455824,2
1544,"DOMINGOS SOARES IV (QUINTA PENEDOS)",41.607731,-8.386109,2
1547,"UNIVERSIDADE (BARROS)",41.562283,-8.393424,1
1548,"MANUEL J FERNANDES (ESTEIRAL)",41.608271,-8.383131,2
1549,"DOMINGOS SOARES II (BURGOS)",41.604852,-8.382081,2
1550,"ALBERTO SEPÚLVEDA I",41.606534,-8.381328,2
1551,"DOMINGOS SOARES II (BURGOS)",41.604837,-8.382161,2
1552,"COVEDÊLO II",41.516876,-8.458609,2
1553,"SENHOR DA GRAÇA",41.518728,-8.461608,2
1554,"S MIGUEL I (IGREJA)",41.539313,-8.488479,2
1555,"S MIGUEL I (IGREJA)",41.539296,-8.488556,2
1556,"MOUQUIM",41.558771,-8.368592,1
1557,"CARMO",41.553634,-8.425669,1
1558,"ANTÓNIO B M JUNIOR (BAIRRO SOCIAL)",41.557774,-8.410890,1
1561,"PARQUE DESP (FONTAINHAS)",41.495328,-8.439564,2
1563,"EIRA VEDRA I (SAGANHA PALMEIRA)",41.595882,-8.428097,2
1564,"RIBEIRO (MOINHOS)",41.600533,-8.421707,2
1565,"INDUSTRIA II (ENT P INDUSTRIAL)",41.594525,-8.414779,2
1566,"DEVESA BASTA",41.533039,-8.395571,1
1567,"PAIO PERES",41.535330,-8.395484,1
1568,"PADRE FELICIANO II",41.535914,-8.398677,1
1569,"PADRE FELICIANO I",41.536196,-8.401893,1
1570,"SALGUEIROS II (CRUZAMENTO)",41.593306,-8.394541,2
1571,"ALBERTO SEPÚLVEDA III ",41.607575,-8.375709,2
1572,"SENHORA-A-BRANCA",41.551758,-8.417525,1
1573,"JOÃO M CRUZ I",41.533031,-8.451713,1
1574,"JOÃO M CRUZ II",41.534453,-8.450898,1
1575,"GLICÍNIAS",41.534795,-8.452234,1
1576,"MARIA D SILVA (CENTRO EMPRESARIAL)",41.527723,-8.447651,1
1577,"IGREJA II (FIGUEIREDO)",41.500004,-8.441937,2
1578,"PAÇO I",41.499064,-8.442067,2
1579,"TIMOR II",41.561795,-8.413028,1
1580,"LOUREIRO AMORIM",41.559083,-8.414921,1
1582,"FEIRA (MONTÉLIOS)",41.554958,-8.437877,1
1583,"RIO MAU IV (CRUZAMENTO)",41.546064,-8.365341,2
1585,"COVEDÊLO I (CRUZAMENTO)",41.512502,-8.452233,2
1586,"CAMPUS UM",41.560044,-8.395288,1
1587,"RECTA FEITAL III (P INDUSTRIAL)",41.562551,-8.443326,1
1588,"RECTA FEITAL III (P INDUSTRIAL)",41.562503,-8.443245,1
1590,"PARQUE IND MARVILA III",41.534165,-8.476908,2
1591,"PARQUE IND MARVILA III",41.534141,-8.477179,2
1596,"NOVA ESTAÇÃO II",41.549349,-8.436049,1
1597,"NOVA ESTAÇÃO II",41.549583,-8.436522,1
1598,"TIMOR I",41.560466,-8.413850,1
1599,"TIMOR II",41.561780,-8.412923,1
1600,"FRANCISCO NORONHA ",41.559793,-8.425953,1
1601,"IGREJA I (HOSPITAL PRIVADO)",41.525379,-8.414927,1
1602,"IGREJA I (HOSPITAL PRIVADO)",41.525364,-8.414827,1
1603,"AUGUSTO VELOSO",41.539585,-8.426445,1
1604,"AUGUSTO VELOSO",41.539515,-8.426255,1
1606,"EST BOM JESUS",41.556405,-8.375117,2
1607,"EST BOM JESUS",41.556432,-8.375016,2
1608,"PARDIEIROS",41.487823,-8.424715,2
1609,"MONTE",41.562798,-8.488030,2
1610,"ANTÓNIO FREIRE",41.560064,-8.422664,1
1612,"SANTOS DA CUNHA I",41.544573,-8.432047,1
1613,"BAIRRO II",41.531369,-8.453058,1
1614,"JOÃO M CRUZ I",41.533001,-8.451680,1
1615,"JOÃO M CRUZ II",41.534499,-8.450807,1
1616,"GLICÍNIAS",41.534882,-8.452230,1
1619,"SIMÕES ALMEIDA II (B D PACHECO)",41.540797,-8.408556,1
1620,"MACHADO OWEN (RESIDÊNCIA UM II)",41.544543,-8.407403,1
1621,"VILAR ",41.563539,-8.494133,2
1622,"MONTE I",41.562522,-8.489353,2
1623,"CARVALHOS II",41.563594,-8.483439,2
1624,"DEVESA",41.562436,-8.479958,2
1625,"MÁRIO ALMEIDA II",41.562643,-8.420590,1
1626,"MÁRIO ALMEIDA I",41.561563,-8.421092,1
1627,"VARIANTE REAL",41.558414,-8.443061,1
1628,"VARIANTE REAL",41.559775,-8.445392,1
1629,"MOSTEIRO IV (MOSTEIRO TIBÃES) ",41.558364,-8.478253,2
1630,"REGO",41.571427,-8.434469,1
1631,"CÓNEGO INSUELAS",41.569572,-8.434650,1
1632,"DUME (GONTIJO)",41.573989,-8.433167,1
1634,"PARQUE IND P GRAÇA IV",41.566992,-8.490326,2
1635,"PARQUE IND P GRAÇA I",41.569112,-8.486951,2
1636,"PARQUE IND P GRAÇA III",41.567969,-8.490033,2
1637,"PARQUE IND P GRAÇA II",41.569639,-8.488453,2
1638,"PARQUE IND P GRAÇA II",41.569601,-8.488353,2
1639,"PARQUE IND P GRAÇA III",41.568027,-8.490108,2
1640,"PARQUE IND P GRAÇA I",41.569061,-8.486999,2
1641,"PARQUE IND P GRAÇA IV",41.566967,-8.490451,2
1642,"DEVESA",41.562483,-8.479972,2
1643,"CARVALHOS II",41.563636,-8.483394,2
1644,"MONTE I",41.562589,-8.489386,2
1645,"VILAR ",41.563589,-8.494106,2
1646,"IGREJA",41.564276,-8.485347,2
1647,"SOBRADO (PANOIAS)",41.577719,-8.469656,2
1648,"SOBRADO (PANOIAS)",41.577692,-8.469764,2
1649,"ASSENTO",41.573705,-8.464253,2
1650,"ASSENTO",41.573702,-8.464333,2
1651,"QUINTA ARMADA (ESCOLA)",41.564072,-8.403572,1
1652,"QUINTA ARMADA (ROSALVO ALMEIDA)",41.556976,-8.403630,1
1653,"VERGADELA I",41.570733,-8.384553,1
1655,"S PEDRO (IGREJA)",41.561722,-8.370361,1
1656,"MARTINHO (ESPINHO)",41.546262,-8.364231,2
1661,"ESPÍRITO SANTO II ",41.563627,-8.317458,2
1662,"LAGEOSA V (PORTUGUEDIZ)",41.542267,-8.321247,2
1670,"S TIAGO II (CRUZAMENTO)",41.512248,-8.419778,2
1671,"SENHOR AFLITOS II",41.507542,-8.416409,2
1672,"PALÁCIO (CRUZAMENTO)",41.498295,-8.412537,2
1675,"SENHOR PACIÊNCIA I",41.511705,-8.450479,2
1676,"CARREGAL IV",41.501845,-8.396880,2
1678,"COVEDÊLO I (CRUZAMENTO)",41.512598,-8.452228,2
1679,"S MARTINHO I (RIBEIRO EN 103-2)",41.507003,-8.478648,2
1680,"S MARTINHO I (RIBEIRO EN 103-2)",41.507011,-8.478548,2
1681,"30 DE JUNHO III (FRADELOS)",41.505129,-8.476326,2
1682,"30 DE JUNHO III (FRADELOS)",41.505078,-8.476301,2
1683,"30 DE JUNHO II",41.505525,-8.475075,2
1684,"30 DE JUNHO II ",41.505450,-8.475051,2
1685,"30 DE JUNHO I (REBOREDO)",41.506248,-8.473497,2
1686,"30 DE JUNHO I (REBOREDO)",41.506189,-8.473506,2
1687,"1º DE MAIO",41.512240,-8.454995,2
1688,"PARQUE (CELEIRÓS)",41.510250,-8.455860,2
1689,"QUINTA I (CEMITÉRIO)",41.518106,-8.477651,2
1690,"ENTRE MUROS I",41.519924,-8.485782,2
1691,"ENTRE MUROS II ",41.519202,-8.489488,2
1692,"SANTA CECÍLIA IV",41.514014,-8.478848,2
1693,"HUMBERTO DELGADO III (C FUTEBOL)",41.507716,-8.488502,2
1694,"HUMBERTO DELGADO III (C FUTEBOL)",41.507656,-8.488422,2
1695,"CALDAS ",41.534835,-8.475237,2
1696,"ALEGRETE",41.535282,-8.480957,2
1697,"13 DE MAIO (PAVILHÃO TADIM)",41.507772,-8.485637,2
1699,"SOUTO II",41.498744,-8.468222,2
1700,"SOUTO II",41.499681,-8.469858,2
1701,"EGÍDIO GUIMARÃES II",41.542735,-8.401809,1
1702,"CAMINHO LAMAS",41.576915,-8.432348,1
1703,"CACHADA II",41.586006,-8.466699,2
1704,"RUÃES",41.581578,-8.475342,2
1705,"MARCO II (PADIM GRAÇA)",41.563470,-8.504011,2
1707,"S FRUTUOSO (CRUZAMENTO)",41.565821,-8.439178,1
1708,"S MARTINHO (BAIRRO)",41.558574,-8.432551,1
1709,"S MARTINHO (S JERÓNIMO)",41.560095,-8.432754,1
1710,"S MARTINHO (S JERÓNIMO)",41.560691,-8.432787,1
1711,"JOSÉ VIDAL COSTA I",41.530499,-8.441180,1
1712,"JOSÉ VIDAL COSTA II",41.528448,-8.441132,1
1713,"JOSÉ VIDAL COSTA III",41.526526,-8.440030,1
1714,"JOSÉ VIDAL COSTA IV",41.525884,-8.439488,1
1715,"ANTÓNIO MEIRA BRAGA",41.523958,-8.438546,1
1716,"INDUSTRIA I (PRESA)",41.593996,-8.409373,2
1718,"SANTA LUCRÉCIA I",41.598012,-8.377243,2
1719,"SANTA LUCRÉCIA I",41.597979,-8.377320,2
1720,"OUTEIRO II",41.482856,-8.469484,2
1721,"DOMINGOS SOARES III (PONTE COVELO)",41.606878,-8.385337,2
1722,"ROTUNDA ESTAÇÃO II",41.549087,-8.434020,1
1723,"CORREDOURA",41.525492,-8.442221,1
1724,"NOSSA SENHORA MISERICÓRDIA",41.525345,-8.446335,1
1725,"CONS BENTO MIGUEL",41.557822,-8.416490,1
1726,"TIMOR I",41.560493,-8.413952,1
1731,"IGREJA I (CRUZAMENTO)",41.555443,-8.337268,2
1732,"PRAIA FLUVIAL DE ADAUFE",41.605467,-8.405336,2
1733,"SERNADAS I (FOJO)",41.581951,-8.369698,2
1734,"SERNADAS I (FOJO)",41.582010,-8.369672,2
1735,"SERNADAS II",41.580670,-8.364164,2
1736,"SERNADAS II",41.580737,-8.364225,2
1737,"CÔVO",41.578353,-8.364202,2
1738,"CÔVO ",41.578406,-8.364281,2
1739,"POMARELHO II",41.579555,-8.361655,2
1740,"POMARELHO II",41.579606,-8.361636,2
1741,"BOAVISTA",41.579396,-8.358817,2
1742,"BOAVISTA",41.579449,-8.358826,2
1743,"LADAINHAS II (ROLA)",41.578201,-8.355430,2
1744,"LADAINHAS II (ROLA)",41.578137,-8.355489,2
1745,"SANTO ANDRÉ II (P INDUSTRIAL)",41.596497,-8.412211,2
1747,"FIALHO ALMEIDA",41.536350,-8.443390,1
1748,"FIALHO ALMEIDA",41.536243,-8.443252,1
1749,"CRUZEIRO II",41.537522,-8.439958,1
1750,"CRUZEIRO I",41.539243,-8.439130,1
1751,"CRUZEIRO II",41.537550,-8.440043,1
1752,"CRUZEIRO I",41.539236,-8.439041,1
1753,"ESCOLA NOVA I",41.545392,-8.447088,1
1754,"ESCOLA NOVA II",41.548166,-8.447485,1
1755,"ESCOLA NOVA II",41.548167,-8.447414,1
1756,"ESCOLA NOVA I",41.545415,-8.447174,1
1757,"GIESTAS",41.549764,-8.448482,1
1758,"GIESTAS",41.549669,-8.448976,1
1759,"TOURIDO II",41.550765,-8.447546,1
1760,"TOURIDO I",41.553622,-8.445611,1
1761,"TOURIDO II",41.550772,-8.447635,1
1762,"TOURIDO I",41.553614,-8.445503,1
1763,"ARTESÃOS DE REAL",41.556430,-8.445090,1
1764,"ARTESÃOS DE REAL",41.556380,-8.444988,1
1765,"S FRUTUOSO",41.557120,-8.442300,1
1766,"SÉRGIO SILVA PINTO",41.554082,-8.436383,1
1767,"SÉRGIO SILVA PINTO",41.554006,-8.436434,1
1768,"VALÉRIO PINTO SÁ",41.554448,-8.434948,1
1769,"VALÉRIO PINTO SÁ",41.554391,-8.434983,1
1770,"TEN C DIAS PEREIRA",41.555030,-8.433710,1
1771,"TEN C DIAS PEREIRA",41.555035,-8.433572,1
1772,"JOSÉ ANTÓNIO CRUZ I",41.546420,-8.405606,1
1773,"JOSÉ ANTÓNIO CRUZ II",41.544258,-8.404980,1
1774,"JOSÉ ANTÓNIO CRUZ III",41.542050,-8.405390,1
1775,"ÁGUAS FÉRREAS",41.539994,-8.400138,1
1776,"ÁGUAS FÉRREAS",41.539856,-8.400127,1
1777,"VICTOR SÁ I",41.538887,-8.402709,1
1778,"VICTOR SÁ I",41.538902,-8.402549,1
1779,"PADRE FELICIANO I",41.536116,-8.401914,1
1780,"PADRE FELICIANO II ",41.535827,-8.398672,1
1781,"PAIO PERES",41.535344,-8.395557,1
1782,"DEVESA BASTA",41.533041,-8.395660,1
1783,"BOAVISTA II",41.532973,-8.396937,1
1784,"BOAVISTA I",41.534444,-8.398541,1
1785,"FONTE SECA",41.535396,-8.400540,1
1786,"IRMÃS M ESPÍRITO SANTO",41.535175,-8.402911,1
1787,"JOSÉ ANTÓNIO CRUZ II",41.544274,-8.404824,1
1788,"JOSÉ ANTÓNIO CRUZ III",41.541936,-8.405295,1
1789,"PORTÔA",41.504350,-8.465740,2
1790,"PORTÔA",41.504320,-8.465672,2
1791,"VÁRZEA (PASTELARIA)",41.500746,-8.468880,2
1792,"VÁRZEA (PASTELARIA)",41.500770,-8.468950,2
1793,"ABADES I (CASTRO)",41.499394,-8.472474,2
1794,"ABADES I (CASTRO)",41.499375,-8.472412,2
1795,"ABADES II",41.499311,-8.475439,2
1796,"ABADES II",41.499261,-8.475451,2
1797,"CICLO I",41.507888,-8.481946,2
1798,"CICLO I",41.507863,-8.481871,2
1799,"CICLO II (EB23 TADIM)",41.506572,-8.482183,2
1800,"CICLO II (EB23 TADIM)",41.506569,-8.482108,2
1801,"NUNO PEREIRA I (OSSADAS)",41.503940,-8.486200,2
1802,"NUNO PEREIRA I (OSSADAS)",41.503905,-8.486139,2
1803,"NUNO PEREIRA II (CRUZAMENTO)",41.502675,-8.487962,2
1804,"NUNO PEREIRA II (CRUZAMENTO)",41.502660,-8.487880,2
1805,"LAGARTEIRA I (CRUZAMENTO)",41.501251,-8.490608,2
1806,"LAGARTEIRA I (CRUZAMENTO)",41.501310,-8.490555,2
1807,"LAGARTEIRA II",41.497915,-8.491724,2
1808,"LAGARTEIRA II",41.497882,-8.491647,2
1809,"25 DE ABRIL (ALFACOOP)",41.495633,-8.495632,2
1810,"25 DE ABRIL (ALFACOOP)",41.495399,-8.495643,2
1811,"PADRE DAVID (IGREJA)",41.493660,-8.497687,2
1812,"PADRE DAVID (IGREJA)",41.493788,-8.497699,2
1813,"LEÕES",41.492856,-8.496456,2
1814,"LEÕES",41.492909,-8.496480,2
1815,"ALÉM RIO",41.492820,-8.494880,2
1816,"ALÉM RIO",41.492885,-8.494827,2
1817,"BOUÇA LONGA I",41.490347,-8.494072,2
1818,"BOUÇA LONGA I",41.490350,-8.494006,2
1819,"VEIGA I",41.567120,-8.487168,2
1820,"VEIGA I",41.567083,-8.487079,2
1821,"SENHOR AFLITOS I (PORTELA)",41.480780,-8.442710,2
1822,"SENHOR AFLITOS I (PORTELA)",41.480834,-8.442689,2
1823,"SENHOR AFLITOS II (PORTELA)",41.480725,-8.440673,2
1824,"SENHOR AFLITOS II (PORTELA)",41.480773,-8.440715,2
1827,"MARIA D SILVA",41.526452,-8.447835,1
1828,"PARQUE IND SOBREPOSTA II",41.560633,-8.349964,2
1829,"CONS TORRES ALMEIDA (PÓPULO)",41.551825,-8.428782,1
1830,"RESTAURAÇÃO",41.551686,-8.415179,1
1831,"ROTUNDA ESTAÇÃO III",41.549407,-8.433456,1
1836,"PARQUE TUB/EM",41.540203,-8.435509,1
1837,"JACINTO VIEIRA",41.529302,-8.453926,1
1838,"EDGARDO SÁ MALHEIRO II",41.530600,-8.454783,1
1839,"EDGARDO SÁ MALHEIRO II",41.530632,-8.454900,1
1840,"JACINTO VIEIRA",41.529313,-8.453835,1
1841,"SOUTO (CRUZAMENTO)",41.480758,-8.444933,2
1842,"SOUTO (CRUZAMENTO)",41.480762,-8.444840,2
1843,"NOVA DO CÔVO I",41.579916,-8.471958,2
1844,"NOVA DO CÔVO II (NOVAL)",41.580517,-8.474156,2
1845,"NOVA DO CÔVO I",41.579864,-8.472002,2
1846,"NOVA DO CÔVO II (NOVAL)",41.580458,-8.474214,2
1847,"PAÇO (SOUTO)",41.550918,-8.322403,2
1848,"SOUTO I (IGREJA VELHA)",41.555084,-8.318997,2
1849,"SOUTO II (CHÃOS)",41.556545,-8.317531,2
1850,"RIO (CHÃO REGADAS)",41.556192,-8.315507,2
1851,"CHÃO ",41.555056,-8.312384,2
1852,"CARVALHEIRAS I",41.556500,-8.310562,2
1853,"CALDAS ",41.534800,-8.475214,2
1854,"CHÃOS I (SANTA LUCRÉCIA)",41.591144,-8.364093,2
1855,"CHÃOS II",41.586744,-8.366194,2
1856,"CHÃOS III ",41.583008,-8.370138,2
1859,"ALVES ROCHA I",41.544387,-8.482686,2
1860,"ALVES ROCHA II (CRUZAMENTO)",41.543373,-8.479553,2
1861,"SANTA LEOCÁDIA I (CLÍNICA)",41.543771,-8.475904,2
1862,"SANTA LEOCADIA II",41.544507,-8.471416,2
1863,"SANTA LEOCÁDIA I (CLÍNICA)",41.543839,-8.475962,2
1864,"ALVES ROCHA II (CRUZAMENTO)",41.543432,-8.479552,2
1865,"ALVES ROCHA I",41.544446,-8.482686,2
1866,"FÁBRICA II (SERRAÇÃO)",41.516995,-8.510027,2
1868,"CRASTO (ARENTIM)",41.488026,-8.504106,2
1869,"AREAL",41.565941,-8.406290,1
1870,"NOGUEIRA SILVA II",41.536698,-8.418368,1
1871,"NOGUEIRA SILVA III",41.536662,-8.417693,1
1872,"CRUZ VERMELHA II",41.534467,-8.416150,1
1873,"CRUZ VERMELHA II",41.534494,-8.416083,1
1874,"NOGUEIRA SILVA III",41.536701,-8.417689,1
1875,"NOGUEIRA SILVA II",41.536681,-8.418200,1
1876,"PONTE DE PRADO (MARGINAL)",41.594044,-8.459275,2
1877,"PONTE DE PRADO (MARGINAL)",41.594085,-8.459339,2
1879,"MARTINHO (ESPINHO)",41.546229,-8.364318,2
1880,"ESCOLA II (SOLDOURO)",41.513419,-8.486929,2
1881,"ESCOLA I",41.515976,-8.488159,2
1882,"QUEBRADA II (FONTENÁRIO)",41.517229,-8.490386,2
1883,"SOBRADO",41.504067,-8.447833,2
1884,"PAÇO II",41.497790,-8.440970,2
1885,"BOAVISTA (JUNTA FREGUESIA)",41.497636,-8.417249,2
1886,"VARZIELA",41.494411,-8.419598,2
1887,"ASSENTO (IGREJA)",41.489949,-8.424118,2
1888,"PONTE DA VEIGA",41.486683,-8.428358,2
1890,"CARREGAL IV",41.501689,-8.396558,2
1891,"NOVA PORTELA II (CRUZAMENTO)",41.501501,-8.392523,2
1892,"QUINTÃES III",41.499957,-8.395870,2
1893,"QUINTÃES II",41.499154,-8.399518,2
1894,"QUINTÃES I",41.498622,-8.401205,2
1895,"VALAS (SALGUEIRA)",41.496402,-8.405593,2
1897,"PALÁCIO (JAE)",41.498672,-8.408033,2
1898,"CARREGAL I",41.499444,-8.405606,2
1899,"CARREGAL II",41.499705,-8.403079,2
1902,"APTIV/BOSCH 1 (COMPLEXO)",41.533247,-8.434767,1
1903,"CACHADA II (PAULINHOS)",41.545610,-8.492133,2
1904,"SANTA LEOCÁDIA II",41.544576,-8.471425,2
1905,"NOVA PORTELA I",41.502739,-8.392195,2
1907,"AREIAS I",41.571908,-8.371412,1
1908,"AREIAS I",41.571946,-8.371351,1
1909,"SANTO ANDRÉ II (P INDUSTRIAL)",41.596428,-8.412061,2
1910,"BARREIRO",41.594993,-8.396990,2
1911,"25 DE ABRIL (D MARIA II - II)",41.548461,-8.418649,1
1912,"25 DE ABRIL (D MARIA II - III)",41.549252,-8.417834,1
1913,"PARADELA",41.565710,-8.497650,2
1914,"PARADELA",41.565681,-8.497570,2
1915,"DADIM III",41.547009,-8.380885,1
1918,"S LOURENÇO V (CRUZAMENTO)",41.507038,-8.453999,2
1919,"TREZESTE I (MARB)",41.506096,-8.455126,2
1920,"CANTINHO",41.547217,-8.408396,1
1921,"CODEÇOSO",41.476394,-8.484723,2
1922,"LUÍS PINTO",41.476766,-8.486176,2
1923,"CADOI I",41.479866,-8.488868,2
1924,"IGREJA I",41.482939,-8.486286,2
1925,"LINHARES VI ",41.488164,-8.475761,2
1926,"LINHARES VI ",41.488220,-8.475676,2
1927,"TERMO",41.475178,-8.472862,2
1928,"VÁRZEA",41.474403,-8.469484,2
1929,"OLIVEIRA",41.476109,-8.464811,2
1935,"CARRILHO S PINTO I",41.558716,-8.391285,1
1936,"CARRILHO S PINTO I",41.558818,-8.391508,1
1937,"31 DE JANEIRO (SENHORA-A-BRANCA)",41.550770,-8.416554,1
1938,"BEATO M CARVALHO (MARTINS SARMENTO)",41.551510,-8.412894,1
1940,"VICTOR SÁ II",41.536829,-8.403334,1
1941,"VICTOR SÁ II",41.536946,-8.403097,1
1943,"ANTÓNIO ROCHA I",41.571589,-8.457797,2
1944,"ANTÓNIO ROCHA II",41.571286,-8.454628,2
1945,"SANTA LEOCÁDIA (LIMITE 1/2)",41.544569,-8.466168,1
1946,"PAÇO",41.574151,-8.348502,2
1947,"PAÇO ",41.574194,-8.348370,2
1948,"BARRAL IV",41.527383,-8.395723,1
1949,"BARRAL IV",41.527348,-8.395629,1
1950,"IGREJA",41.592432,-8.372741,2
1951,"IGREJA",41.592442,-8.372696,2
1952,"S TIAGO II",41.596299,-8.374821,2
1953,"S TIAGO I",41.594418,-8.372660,2
1954,"S TIAGO I",41.594432,-8.372630,2
1955,"S TIAGO II",41.596418,-8.374710,2
1956,"PAULO ORÓSIO",41.547543,-8.427872,1
1957,"MARCO I",41.563881,-8.503063,2
1958,"MARCO I",41.564477,-8.502608,2
1959,"PICOS",41.563440,-8.324188,2
1960,"S TOMÉ II",41.485247,-8.467835,2
1961,"S TOMÉ I",41.487364,-8.467427,2
1962,"SANTO ANTÓNIO II (ESTAÇÃO)",41.510930,-8.483964,2
1963,"SANTO ANTÓNIO I",41.512883,-8.484483,2
1964,"NORTE",41.511751,-8.502157,2
1965,"13 DE MAIO II",41.511648,-8.462965,2
1966,"13 DE MAIO I",41.513016,-8.464311,2
1969,"S TOMÉ I",41.487384,-8.467516,2
1970,"S TOMÉ II",41.485310,-8.467866,2
1971,"CRUZ DE VILAR",41.509360,-8.507018,2
1972,"NORTE",41.511701,-8.502088,2
1973,"13 DE MAIO (PAVILHÃO TADIM)",41.507836,-8.485593,2
1974,"ANTÓNIO MACEDO",41.555710,-8.428671,1
1975,"NORTON MATOS (C CAMIONAGEM)",41.555264,-8.424855,1
1976,"ESTRADA DA LAGEOSA",41.547015,-8.323094,2
1978,"FERNANDO O GUIMARÃES II",41.560939,-8.404269,1
1979,"QUINTA ARMADA (F O GUIMARÃES)",41.560963,-8.403958,1
1985,"COSTA II",41.551647,-8.353403,2
1986,"LAPIEIRAS",41.594525,-8.376106,2
1987,"LAPIEIRAS",41.594572,-8.376133,2
1988,"BOUÇA DA FONTE",41.592069,-8.374042,2
1989,"BOUÇA DA FONTE ",41.592089,-8.373942,2
1990,"CARREGAL III",41.501099,-8.400040,2
1991,"NOGUEIRA SILVA I",41.537661,-8.417067,1
1992,"NOGUEIRA SILVA I",41.537664,-8.417021,1
1995,"CIMO DE VILA (EB23)",41.576590,-8.424400,1
1996,"ÓSCAR DIAS PEREIRA (EB23)",41.566919,-8.387280,1
1997,"SENHOR PACIÊNCIA (EB23)",41.511280,-8.449010,2
1998,"TALHOS (EB23)",41.506145,-8.484311,2
1999,"QUINTA DA BARRA (EB23)",41.527207,-8.412384,1
2000,"VEIGUINHA (EB23)",41.578920,-8.465180,2
2001,"LAGRIFA MENDES",41.535317,-8.441697,1
2003,"BARRIO DE CIMA (FDO)",41.532111,-8.484833,2
2004,"NOSSA SENHORA DAS GRAÇAS I",41.552150,-8.446853,1
2005,"NOSSA SENHORA DAS GRAÇAS I",41.552161,-8.446981,1
2006,"NOSSA SENHORA DAS GRAÇAS II",41.553131,-8.447142,1
2007,"NOSSA SENHORA DAS GRAÇAS II",41.553217,-8.447136,1
2008,"ANTÓNIO ALVES",41.553592,-8.446997,1
2009,"ANTÓNIO ALVES",41.553678,-8.446994,1
2012,"MONTE I",41.477846,-8.424066,2
2013,"MONTE II",41.475950,-8.425820,2
2014,"MONTE II",41.475873,-8.425835,2
2015,"MONTE I",41.477920,-8.424140,2
2016,"BOUÇA LONGA II",41.488966,-8.495232,2
2017,"BOUÇA LONGA II",41.488900,-8.495216,2
2022,"IGREJA",41.547757,-8.361947,2
2023,"COSTA I",41.549334,-8.357232,2
2024,"ALTO DA VELA I (LIMITE 2/1)",41.566091,-8.371366,2
2025,"ALTO DA VELA I (LIMITE 1/2)",41.566041,-8.371487,1
2026,"CARRILHO S PINTO II",41.561882,-8.385258,1
2027,"CARRILHO S PINTO II",41.561804,-8.385049,1
2028,"SANTUÁRIO (CARMELITAS)",41.541636,-8.372283,2
2029,"HOSPITAL",41.568800,-8.401656,1
2030,"ANTÓNIO MENICI MALHEIRO",41.538133,-8.427288,1
2031,"ALBANO BELINO",41.558506,-8.403623,1
2032,"ALBANO BELINO",41.558536,-8.403721,1
2033,"COMERCIO",41.554235,-8.426771,1
2034,"EGÍDIO GUIMARÃES II",41.542241,-8.401630,1
2035,"FOJO I (LIMITE 1/2)",41.573542,-8.370856,1
2036,"FOJO I (LIMITE 2/1)",41.573550,-8.371033,2
2037,"RIBEIRO",41.563764,-8.486806,2
2038,"RIBEIRO",41.563722,-8.486769,2
2039,"SANTO ANTÓNIO I",41.565522,-8.495347,2
2040,"SANTO ANTÓNIO I",41.565442,-8.495350,2
2041,"FREI CAETANO BRANDÃO II",41.549344,-8.428547,1
2042,"CARLOS AMARANTE",41.549689,-8.424236,1
2043,"PRESA II",41.596522,-8.408697,2
2044,"PRESA I (MONTE DO OURO)",41.601303,-8.405500,2
2045,"25 DE ABRIL V",41.600494,-8.402539,2
2046,"25 DE ABRIL IV",41.598531,-8.401447,2
2047,"25 DE ABRIL III",41.597067,-8.401008,2
2048,"25 DE ABRIL II",41.595219,-8.400869,2
2049,"25 DE ABRIL I",41.594356,-8.398669,2
2050,"BARREIRO",41.594944,-8.396944,2
2051,"15 DE AGOSTO",41.593758,-8.395494,2
2052,"S MIGUEL III (IGREJA)",41.482331,-8.446189,2
2053,"E.LECLERC",41.533886,-8.446766,1
2054,"ROTUNDA ESTÁDIO",41.564917,-8.432589,1
2055,"BARRAL II",41.529967,-8.395450,1
2056,"SOUTO COVO",41.487483,-8.501636,2
2057,"SOUTO COVO",41.487408,-8.501672,2
2058,"ANTONIO G PEREIRA V",41.477950,-8.482786,2
2059,"CADOI II",41.481731,-8.489008,2
2060,"MONTE ",41.553483,-8.319431,2
2061,"SENHOR PASSOS I",41.601331,-8.363419,2
2062,"FUJACAL I",41.544639,-8.420194,1
2063,"MARGINAL IV",41.601917,-8.416047,2
2064,"S LOURENÇO V (CRUZAMENTO)",41.507036,-8.453822,2
2065,"MANUEL A M MOREIRA II",41.485236,-8.485803,2
2066,"JOSÉ LUIS C ARAÚJO",41.485819,-8.483603,2
2067,"CALVÁRIO I",41.484325,-8.483481,2
2068,"CALVÁRIO II",41.482692,-8.483611,2
2069,"MARCO",41.506422,-8.416189,2
2070,"AZENHA",41.507197,-8.412628,2
